Contig58	19743	19745	Contig58	maker	gene	19593	33279	.	-	.	ID=OLUR_00002053;Name=OLUR_00002053;Alias=maker-Contig58-snap-gene-0.4;Note=Similar to Cep76: Centrosomal protein of 76 kDa (Mus musculus OX%3D10090);Dbxref=InterPro:IPR028926,Pfam:PF15627;
Contig74	11528	11530	Contig74	maker	gene	3278	11965	.	+	.	ID=OLUR_00000981;Name=OLUR_00000981;Alias=maker-Contig74-snap-gene-0.9;Note=Similar to BHMT2: S-methylmethionine--homocysteine S-methyltransferase BHMT2 (Pongo abelii OX%3D9601);Dbxref=Gene3D:G3DSA:3.20.20.330,InterPro:IPR003726,InterPro:IPR017226,InterPro:IPR036589,PIRSF:PIRSF037505,Pfam:PF02574,ProSiteProfiles:PS50970,SUPERFAMILY:SSF82282;Ontology_term=GO:0005737,GO:0008270,GO:0009086,GO:0047150;
Contig74	11530	11532	Contig74	maker	gene	3278	11965	.	+	.	ID=OLUR_00000981;Name=OLUR_00000981;Alias=maker-Contig74-snap-gene-0.9;Note=Similar to BHMT2: S-methylmethionine--homocysteine S-methyltransferase BHMT2 (Pongo abelii OX%3D9601);Dbxref=Gene3D:G3DSA:3.20.20.330,InterPro:IPR003726,InterPro:IPR017226,InterPro:IPR036589,PIRSF:PIRSF037505,Pfam:PF02574,ProSiteProfiles:PS50970,SUPERFAMILY:SSF82282;Ontology_term=GO:0005737,GO:0008270,GO:0009086,GO:0047150;
Contig98	11127	11129	Contig98	maker	gene	2535	11398	.	+	.	ID=OLUR_00000775;Name=OLUR_00000775;Alias=maker-Contig98-snap-gene-0.5;Note=Similar to Speract receptor (Strongylocentrotus purpuratus OX%3D7668);Dbxref=CDD:cd07302,Coils:Coil,Gene3D:G3DSA:1.10.510.10,Gene3D:G3DSA:3.30.70.1230,InterPro:IPR000719,InterPro:IPR001054,InterPro:IPR001245,InterPro:IPR011009,InterPro:IPR011645,InterPro:IPR018297,InterPro:IPR029787,MobiDBLite:mobidb-lite,Pfam:PF00211,Pfam:PF07701,Pfam:PF07714,ProSitePatterns:PS00452,ProSiteProfiles:PS50011,ProSiteProfiles:PS50125,SMART:SM00044,SUPERFAMILY:SSF55073,SUPERFAMILY:SSF56112;Ontology_term=GO:0004383,GO:0004672,GO:0005524,GO:0006182,GO:0006468,GO:0009190,GO:0016849,GO:0035556;
Contig123	22232	22234	Contig123	maker	gene	12261	22401	.	+	.	ID=OLUR_00005636;Name=OLUR_00005636;Alias=maker-Contig123-snap-gene-0.3;Note=Protein of unknown function;
Contig123	22238	22240	Contig123	maker	gene	12261	22401	.	+	.	ID=OLUR_00005636;Name=OLUR_00005636;Alias=maker-Contig123-snap-gene-0.3;Note=Protein of unknown function;
Contig148	23041	23043	Contig148	maker	gene	21255	39463	.	+	.	ID=OLUR_00003081;Name=OLUR_00003081;Alias=maker-Contig148-snap-gene-0.4;Note=Similar to rorab: Nuclear receptor ROR-alpha B (Danio rerio OX%3D7955);Dbxref=CDD:cd06916,Gene3D:G3DSA:3.30.50.10,InterPro:IPR001628,InterPro:IPR013088,MobiDBLite:mobidb-lite,PRINTS:PR00047,Pfam:PF00105,ProSitePatterns:PS00031,ProSiteProfiles:PS51030,SMART:SM00399,SUPERFAMILY:SSF57716;Ontology_term=GO:0003700,GO:0005634,GO:0006355,GO:0008270,GO:0043565;
Contig148	23041	23043	Contig148	maker	gene	15761	28650	.	-	.	ID=OLUR_00003080;Name=OLUR_00003080;Alias=maker-Contig148-snap-gene-0.6;Note=Similar to wos2: Protein wos2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX%3D284812);Dbxref=CDD:cd06465,Gene3D:G3DSA:2.60.40.790,InterPro:IPR007052,InterPro:IPR008978,ProSiteProfiles:PS51203,SUPERFAMILY:SSF49764;
Contig148	23060	23062	Contig148	maker	gene	21255	39463	.	+	.	ID=OLUR_00003081;Name=OLUR_00003081;Alias=maker-Contig148-snap-gene-0.4;Note=Similar to rorab: Nuclear receptor ROR-alpha B (Danio rerio OX%3D7955);Dbxref=CDD:cd06916,Gene3D:G3DSA:3.30.50.10,InterPro:IPR001628,InterPro:IPR013088,MobiDBLite:mobidb-lite,PRINTS:PR00047,Pfam:PF00105,ProSitePatterns:PS00031,ProSiteProfiles:PS51030,SMART:SM00399,SUPERFAMILY:SSF57716;Ontology_term=GO:0003700,GO:0005634,GO:0006355,GO:0008270,GO:0043565;
Contig148	23060	23062	Contig148	maker	gene	15761	28650	.	-	.	ID=OLUR_00003080;Name=OLUR_00003080;Alias=maker-Contig148-snap-gene-0.6;Note=Similar to wos2: Protein wos2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX%3D284812);Dbxref=CDD:cd06465,Gene3D:G3DSA:2.60.40.790,InterPro:IPR007052,InterPro:IPR008978,ProSiteProfiles:PS51203,SUPERFAMILY:SSF49764;
Contig217	24884	24886	Contig217	maker	gene	18692	36342	.	-	.	ID=OLUR_00004105;Name=OLUR_00004105;Alias=maker-Contig217-snap-gene-0.5;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;
Contig261	5383	5385	Contig261	maker	gene	5220	9613	.	-	.	ID=OLUR_00001447;Name=OLUR_00001447;Alias=maker-Contig261-snap-gene-0.10;Note=Similar to GADD45A: Growth arrest and DNA damage-inducible protein GADD45 alpha (Bos taurus OX%3D9913);Dbxref=Gene3D:G3DSA:3.30.1330.30,InterPro:IPR004038,InterPro:IPR029064,Pfam:PF01248,SUPERFAMILY:SSF55315;
Contig267	20779	20781	Contig267	maker	gene	1989	27916	.	+	.	ID=OLUR_00001691;Name=OLUR_00001691;Alias=maker-Contig267-snap-gene-0.7;Note=Similar to TRIM2: Tripartite motif-containing protein 2 (Bos taurus OX%3D9913);Dbxref=CDD:cd00021,CDD:cd14960,Coils:Coil,Gene3D:G3DSA:2.120.10.30,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.30.40.10,Gene3D:G3DSA:3.30.40.200,InterPro:IPR000315,InterPro:IPR001258,InterPro:IPR001298,InterPro:IPR001841,InterPro:IPR003649,InterPro:IPR011042,InterPro:IPR013017,InterPro:IPR013083,InterPro:IPR013783,InterPro:IPR014756,InterPro:IPR017868,InterPro:IPR017907,InterPro:IPR027370,MobiDBLite:mobidb-lite,Pfam:PF00630,Pfam:PF00643,Pfam:PF01436,Pfam:PF13445,ProSitePatterns:PS00518,ProSiteProfiles:PS50089,ProSiteProfiles:PS50119,ProSiteProfiles:PS50194,ProSiteProfiles:PS51125,SMART:SM00184,SMART:SM00336,SMART:SM00502,SMART:SM00557,SUPERFAMILY:SSF101898,SUPERFAMILY:SSF57845,SUPERFAMILY:SSF57850,SUPERFAMILY:SSF81296;Ontology_term=GO:0005515,GO:0005622,GO:0008270;
Contig276	43188	43190	Contig276	maker	gene	42746	50755	.	-	.	ID=OLUR_00001108;Name=OLUR_00001108;Alias=maker-Contig276-snap-gene-0.8;Note=Similar to Pinx1: PIN2/TERF1-interacting telomerase inhibitor 1 (Mus musculus OX%3D10090);Dbxref=Coils:Coil,InterPro:IPR000467,MobiDBLite:mobidb-lite,Pfam:PF01585,ProSiteProfiles:PS50174,SMART:SM00443;Ontology_term=GO:0003676;
Contig276	43203	43205	Contig276	maker	gene	42746	50755	.	-	.	ID=OLUR_00001108;Name=OLUR_00001108;Alias=maker-Contig276-snap-gene-0.8;Note=Similar to Pinx1: PIN2/TERF1-interacting telomerase inhibitor 1 (Mus musculus OX%3D10090);Dbxref=Coils:Coil,InterPro:IPR000467,MobiDBLite:mobidb-lite,Pfam:PF01585,ProSiteProfiles:PS50174,SMART:SM00443;Ontology_term=GO:0003676;
Contig317	7344	7346	Contig317	maker	gene	748	31441	.	+	.	ID=OLUR_00004627;Name=OLUR_00004627;Alias=maker-Contig317-snap-gene-0.3;Note=Similar to SNRK: SNF-related serine/threonine-protein kinase (Homo sapiens OX%3D9606);Dbxref=CDD:cd14074,CDD:cd14339,Gene3D:G3DSA:1.10.510.10,InterPro:IPR000719,InterPro:IPR008271,InterPro:IPR011009,InterPro:IPR017441,MobiDBLite:mobidb-lite,Pfam:PF00069,ProSitePatterns:PS00107,ProSitePatterns:PS00108,ProSiteProfiles:PS50011,SMART:SM00220,SUPERFAMILY:SSF56112;Ontology_term=GO:0004672,GO:0005524,GO:0006468;
Contig333	7918	7920	Contig333	maker	gene	7917	20241	.	-	.	ID=OLUR_00009744;Name=OLUR_00009744;Alias=maker-Contig333-snap-gene-0.1;Note=Similar to ERG3: Delta(7)-sterol 5(6)-desaturase (Candida albicans OX%3D5476);Dbxref=InterPro:IPR006694,Pfam:PF04116;Ontology_term=GO:0005506,GO:0008610,GO:0016491,GO:0055114;
Contig333	7925	7927	Contig333	maker	gene	7917	20241	.	-	.	ID=OLUR_00009744;Name=OLUR_00009744;Alias=maker-Contig333-snap-gene-0.1;Note=Similar to ERG3: Delta(7)-sterol 5(6)-desaturase (Candida albicans OX%3D5476);Dbxref=InterPro:IPR006694,Pfam:PF04116;Ontology_term=GO:0005506,GO:0008610,GO:0016491,GO:0055114;
Contig333	7933	7935	Contig333	maker	gene	7917	20241	.	-	.	ID=OLUR_00009744;Name=OLUR_00009744;Alias=maker-Contig333-snap-gene-0.1;Note=Similar to ERG3: Delta(7)-sterol 5(6)-desaturase (Candida albicans OX%3D5476);Dbxref=InterPro:IPR006694,Pfam:PF04116;Ontology_term=GO:0005506,GO:0008610,GO:0016491,GO:0055114;
Contig333	7935	7937	Contig333	maker	gene	7917	20241	.	-	.	ID=OLUR_00009744;Name=OLUR_00009744;Alias=maker-Contig333-snap-gene-0.1;Note=Similar to ERG3: Delta(7)-sterol 5(6)-desaturase (Candida albicans OX%3D5476);Dbxref=InterPro:IPR006694,Pfam:PF04116;Ontology_term=GO:0005506,GO:0008610,GO:0016491,GO:0055114;
Contig333	7951	7953	Contig333	maker	gene	7917	20241	.	-	.	ID=OLUR_00009744;Name=OLUR_00009744;Alias=maker-Contig333-snap-gene-0.1;Note=Similar to ERG3: Delta(7)-sterol 5(6)-desaturase (Candida albicans OX%3D5476);Dbxref=InterPro:IPR006694,Pfam:PF04116;Ontology_term=GO:0005506,GO:0008610,GO:0016491,GO:0055114;
Contig378	24571	24573	Contig378	maker	gene	19460	24737	.	+	.	ID=OLUR_00004013;Name=OLUR_00004013;Alias=maker-Contig378-snap-gene-0.2;Note=Protein of unknown function;
Contig391	26667	26669	Contig391	maker	gene	10709	28646	.	-	.	ID=OLUR_00002891;Name=OLUR_00002891;Alias=maker-Contig391-snap-gene-0.3;Note=Similar to ZMIZ1: Zinc finger MIZ domain-containing protein 1 (Homo sapiens OX%3D9606);Dbxref=CDD:cd16791,Gene3D:G3DSA:3.30.40.10,InterPro:IPR004181,InterPro:IPR013083,MobiDBLite:mobidb-lite,Pfam:PF02891,ProSiteProfiles:PS51044;Ontology_term=GO:0008270;
Contig448	22015	22017	Contig448	maker	gene	18147	22212	.	+	.	ID=OLUR_00002912;Name=OLUR_00002912;Alias=maker-Contig448-snap-gene-0.3;Note=Similar to unc-7: Innexin unc-7 (Caenorhabditis elegans OX%3D6239);Dbxref=InterPro:IPR000990,PRINTS:PR01262,Pfam:PF00876,ProSiteProfiles:PS51013;
Contig448	22015	22017	Contig448	maker	gene	11215	38673	.	-	.	ID=OLUR_00002911;Name=OLUR_00002911;Alias=maker-Contig448-snap-gene-0.4;Note=Similar to unc-7: Innexin unc-7 (Caenorhabditis elegans OX%3D6239);Dbxref=InterPro:IPR000990,PRINTS:PR01262,Pfam:PF00876,ProSiteProfiles:PS51013;
Contig541	19338	19340	Contig541	maker	gene	13327	19603	.	+	.	ID=OLUR_00003830;Name=OLUR_00003830;Alias=maker-Contig541-snap-gene-0.4;Note=Similar to SCP2: Non-specific lipid-transfer protein (Oryctolagus cuniculus OX%3D9986);Dbxref=CDD:cd00829,Gene3D:G3DSA:3.40.47.10,InterPro:IPR016039,InterPro:IPR020617,Pfam:PF02803,SUPERFAMILY:SSF53901;Ontology_term=GO:0003824,GO:0016747;
Contig541	19338	19340	Contig541	maker	gene	670	20625	.	-	.	ID=OLUR_00003829;Name=OLUR_00003829;Alias=maker-Contig541-snap-gene-0.7;Note=Similar to hsdl2: Hydroxysteroid dehydrogenase-like protein 2 (Xenopus laevis OX%3D8355);Dbxref=CDD:cd09762,Gene3D:G3DSA:3.30.1050.10,Gene3D:G3DSA:3.40.50.720,InterPro:IPR002347,InterPro:IPR003033,InterPro:IPR036291,InterPro:IPR036527,PRINTS:PR00081,Pfam:PF00106,Pfam:PF02036,SUPERFAMILY:SSF51735,SUPERFAMILY:SSF55718;
Contig541	19340	19342	Contig541	maker	gene	13327	19603	.	+	.	ID=OLUR_00003830;Name=OLUR_00003830;Alias=maker-Contig541-snap-gene-0.4;Note=Similar to SCP2: Non-specific lipid-transfer protein (Oryctolagus cuniculus OX%3D9986);Dbxref=CDD:cd00829,Gene3D:G3DSA:3.40.47.10,InterPro:IPR016039,InterPro:IPR020617,Pfam:PF02803,SUPERFAMILY:SSF53901;Ontology_term=GO:0003824,GO:0016747;
Contig541	19340	19342	Contig541	maker	gene	670	20625	.	-	.	ID=OLUR_00003829;Name=OLUR_00003829;Alias=maker-Contig541-snap-gene-0.7;Note=Similar to hsdl2: Hydroxysteroid dehydrogenase-like protein 2 (Xenopus laevis OX%3D8355);Dbxref=CDD:cd09762,Gene3D:G3DSA:3.30.1050.10,Gene3D:G3DSA:3.40.50.720,InterPro:IPR002347,InterPro:IPR003033,InterPro:IPR036291,InterPro:IPR036527,PRINTS:PR00081,Pfam:PF00106,Pfam:PF02036,SUPERFAMILY:SSF51735,SUPERFAMILY:SSF55718;
Contig541	19353	19355	Contig541	maker	gene	13327	19603	.	+	.	ID=OLUR_00003830;Name=OLUR_00003830;Alias=maker-Contig541-snap-gene-0.4;Note=Similar to SCP2: Non-specific lipid-transfer protein (Oryctolagus cuniculus OX%3D9986);Dbxref=CDD:cd00829,Gene3D:G3DSA:3.40.47.10,InterPro:IPR016039,InterPro:IPR020617,Pfam:PF02803,SUPERFAMILY:SSF53901;Ontology_term=GO:0003824,GO:0016747;
Contig541	19353	19355	Contig541	maker	gene	670	20625	.	-	.	ID=OLUR_00003829;Name=OLUR_00003829;Alias=maker-Contig541-snap-gene-0.7;Note=Similar to hsdl2: Hydroxysteroid dehydrogenase-like protein 2 (Xenopus laevis OX%3D8355);Dbxref=CDD:cd09762,Gene3D:G3DSA:3.30.1050.10,Gene3D:G3DSA:3.40.50.720,InterPro:IPR002347,InterPro:IPR003033,InterPro:IPR036291,InterPro:IPR036527,PRINTS:PR00081,Pfam:PF00106,Pfam:PF02036,SUPERFAMILY:SSF51735,SUPERFAMILY:SSF55718;
Contig575	33637	33639	Contig575	maker	gene	8567	38571	.	-	.	ID=OLUR_00000636;Name=OLUR_00000636;Alias=maker-Contig575-snap-gene-0.10;Note=Similar to traf3ip1: TRAF3-interacting protein 1 (Danio rerio OX%3D7955);Dbxref=Gene3D:G3DSA:1.10.418.50,MobiDBLite:mobidb-lite,Pfam:PF10243;
Contig575	55276	55278	Contig575	maker	gene	42732	55330	.	+	.	ID=OLUR_00000637;Name=OLUR_00000637;Alias=maker-Contig575-snap-gene-0.7;Note=Similar to MIMI_R571: Uncharacterized protein R571 (Acanthamoeba polyphaga mimivirus OX%3D212035);Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.1090.10,Gene3D:G3DSA:3.40.1090.20,InterPro:IPR002641,InterPro:IPR016035,Pfam:PF01734,ProSiteProfiles:PS51635,SUPERFAMILY:SSF52151;Ontology_term=GO:0006629;
Contig636	10975	10977	Contig636	maker	gene	2861	31329	.	+	.	ID=OLUR_00004816;Name=OLUR_00004816;Alias=maker-Contig636-snap-gene-0.2;Note=Similar to rnf170: E3 ubiquitin-protein ligase RNF170 (Xenopus tropicalis OX%3D8364);Dbxref=CDD:cd16553,Coils:Coil,Gene3D:G3DSA:3.30.40.10,InterPro:IPR001841,InterPro:IPR010652,InterPro:IPR013083,InterPro:IPR017907,InterPro:IPR018957,Pfam:PF00097,Pfam:PF06803,ProSitePatterns:PS00518,ProSiteProfiles:PS50089,SMART:SM00184,SUPERFAMILY:SSF57850;Ontology_term=GO:0046872;
Contig646	7994	7996	Contig646	maker	gene	4386	12333	.	+	.	ID=OLUR_00009336;Name=OLUR_00009336;Alias=maker-Contig646-snap-gene-0.5;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;
Contig646	7994	7996	Contig646	maker	gene	7705	21512	.	-	.	ID=OLUR_00009337;Name=OLUR_00009337;Alias=maker-Contig646-snap-gene-0.6;Note=Protein of unknown function;
Contig705	24704	24706	Contig705	maker	gene	13595	39837	.	+	.	ID=OLUR_00002596;Name=OLUR_00002596;Alias=maker-Contig705-snap-gene-0.4;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;
Contig705	24709	24711	Contig705	maker	gene	13595	39837	.	+	.	ID=OLUR_00002596;Name=OLUR_00002596;Alias=maker-Contig705-snap-gene-0.4;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;
Contig775	29579	29581	Contig775	maker	gene	29197	31566	.	-	.	ID=OLUR_00005339;Name=OLUR_00005339;Alias=maker-Contig775-snap-gene-0.4;Note=Similar to Tex52: Testis-expressed protein 52 (Mus musculus OX%3D10090);Dbxref=InterPro:IPR029206,MobiDBLite:mobidb-lite,Pfam:PF15046;
Contig775	29580	29582	Contig775	maker	gene	29197	31566	.	-	.	ID=OLUR_00005339;Name=OLUR_00005339;Alias=maker-Contig775-snap-gene-0.4;Note=Similar to Tex52: Testis-expressed protein 52 (Mus musculus OX%3D10090);Dbxref=InterPro:IPR029206,MobiDBLite:mobidb-lite,Pfam:PF15046;
Contig837	3674	3676	Contig837	maker	gene	1906	15448	.	+	.	ID=OLUR_00004235;Name=OLUR_00004235;Alias=snap_masked-Contig837-processed-gene-0.0;Note=Protein of unknown function;
Contig837	3674	3676	Contig837	maker	gene	3445	18216	.	-	.	ID=OLUR_00004236;Name=OLUR_00004236;Alias=maker-Contig837-snap-gene-0.5;Note=Similar to myoM: Myosin-M heavy chain (Dictyostelium discoideum OX%3D44689);Dbxref=CDD:cd00160,Coils:Coil,Gene3D:G3DSA:1.20.900.10,InterPro:IPR000219,InterPro:IPR035899,MobiDBLite:mobidb-lite,Pfam:PF00621,ProSiteProfiles:PS50010,SMART:SM00325,SUPERFAMILY:SSF48065;Ontology_term=GO:0005089,GO:0035023;
Contig875	11173	11175	Contig875	maker	gene	7194	11526	.	+	.	ID=OLUR_00009761;Name=OLUR_00009761;Alias=snap_masked-Contig875-processed-gene-0.0;Note=Similar to bre-4: Beta-1%2C4-N-acetylgalactosaminyltransferase bre-4 (Caenorhabditis briggsae OX%3D6238);Dbxref=Gene3D:G3DSA:3.90.550.10,InterPro:IPR003859,InterPro:IPR027791,InterPro:IPR029044,PRINTS:PR02050,Pfam:PF02709,SUPERFAMILY:SSF53448;Ontology_term=GO:0005975,GO:0016757;
Contig875	11177	11179	Contig875	maker	gene	7194	11526	.	+	.	ID=OLUR_00009761;Name=OLUR_00009761;Alias=snap_masked-Contig875-processed-gene-0.0;Note=Similar to bre-4: Beta-1%2C4-N-acetylgalactosaminyltransferase bre-4 (Caenorhabditis briggsae OX%3D6238);Dbxref=Gene3D:G3DSA:3.90.550.10,InterPro:IPR003859,InterPro:IPR027791,InterPro:IPR029044,PRINTS:PR02050,Pfam:PF02709,SUPERFAMILY:SSF53448;Ontology_term=GO:0005975,GO:0016757;
Contig875	11205	11207	Contig875	maker	gene	7194	11526	.	+	.	ID=OLUR_00009761;Name=OLUR_00009761;Alias=snap_masked-Contig875-processed-gene-0.0;Note=Similar to bre-4: Beta-1%2C4-N-acetylgalactosaminyltransferase bre-4 (Caenorhabditis briggsae OX%3D6238);Dbxref=Gene3D:G3DSA:3.90.550.10,InterPro:IPR003859,InterPro:IPR027791,InterPro:IPR029044,PRINTS:PR02050,Pfam:PF02709,SUPERFAMILY:SSF53448;Ontology_term=GO:0005975,GO:0016757;
Contig936	11314	11316	Contig936	maker	gene	447	11411	.	+	.	ID=OLUR_00007924;Name=OLUR_00007924;Alias=maker-Contig936-snap-gene-0.3;Note=Similar to lov-1: Location of vulva defective 1 (Caenorhabditis elegans OX%3D6239);Dbxref=Gene3D:G3DSA:2.60.60.20,InterPro:IPR001024,InterPro:IPR003915,InterPro:IPR013122,InterPro:IPR036392,PRINTS:PR01433,Pfam:PF01477,Pfam:PF08016,ProSiteProfiles:PS50095,SUPERFAMILY:SSF49723;Ontology_term=GO:0005509,GO:0005515,GO:0016020;
Contig1034	22103	22105	Contig1034	maker	gene	758	22804	.	+	.	ID=OLUR_00008739;Name=OLUR_00008739;Alias=maker-Contig1034-snap-gene-0.2;Note=Similar to fnbp1l: Formin-binding protein 1-like (Xenopus laevis OX%3D8355);Dbxref=CDD:cd11619,CDD:cd11911,Coils:Coil,Gene3D:G3DSA:1.20.1270.60,Gene3D:G3DSA:2.30.30.40,InterPro:IPR001452,InterPro:IPR027267,InterPro:IPR031160,InterPro:IPR036028,MobiDBLite:mobidb-lite,Pfam:PF00018,ProSiteProfiles:PS50002,ProSiteProfiles:PS51741,SMART:SM00326,SUPERFAMILY:SSF103657,SUPERFAMILY:SSF50044;Ontology_term=GO:0005515;
Contig1059	28210	28212	Contig1059	maker	gene	23816	32578	.	-	.	ID=OLUR_00003698;Name=OLUR_00003698;Alias=maker-Contig1059-snap-gene-0.6;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.30.710.10,InterPro:IPR000210,InterPro:IPR011333,MobiDBLite:mobidb-lite,Pfam:PF00651,ProSiteProfiles:PS50097,SUPERFAMILY:SSF54695;Ontology_term=GO:0005515;
