Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0004364~glutathione transferase activity	3	6.521739130434782	0.006929183708119951	Q9Z339, P34277, P78417	46	23	8197	23.242911153119092	0.7179020591189867	0.09700857191367931	0.09167843059974089
GOTERM_MF_DIRECT	GO:0008392~arachidonic acid epoxygenase activity	3	6.521739130434782	0.008159474649528362	P11714, P24470, P10632	46	25	8197	21.383478260869566	0.7748787323881061	0.1060731704438687	0.10024497426563417
GOTERM_MF_DIRECT	GO:0004800~thyroxine 5'-deiodinase activity	2	4.3478260869565215	0.010950154781317814	P49894, O42412	46	2	8197	178.19565217391303	0.8651941819369651	0.1328618780133228	0.1255617748257776
GOTERM_MF_DIRECT	GO:0008146~sulfotransferase activity	3	6.521739130434782	0.016493290354651045	F1QYJ6, Q95JD5, O43704	46	36	8197	14.849637681159418	0.9515299429219402	0.18761117778415565	0.17730287131249875
GOTERM_MF_DIRECT	GO:0090554~phosphatidylcholine-translocating ATPase activity	2	4.3478260869565215	0.02715589007799566	P08183, P21440	46	5	8197	71.27826086956522	0.9933338943370971	0.2907277643644241	0.27475371137736787
GOTERM_MF_DIRECT	GO:0008559~xenobiotic-transporting ATPase activity	2	4.3478260869565215	0.048360221864142336	P08183, P21440	46	9	8197	39.59903381642512	0.9998792155999571	0.48897557662632807	0.46210878670180455
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	4	8.695652173913043	0.053661399099899976	P10090, O70595, P21440, Q99758	46	156	8197	4.569119286510591	0.9999563008441119	0.5140197176937787	0.4857768760622524
GOTERM_MF_DIRECT	GO:0005319~lipid transporter activity	2	4.3478260869565215	0.06396624602199735	P18948, Q99758	46	12	8197	29.69927536231884	0.9999940426267308	0.5820928388001759	0.5501097157891772
GOTERM_MF_DIRECT	GO:0004062~aryl sulfotransferase activity	2	4.3478260869565215	0.0691124303771807	Q95JD5, O43704	46	13	8197	27.414715719063544	0.999997815781607	0.5989743966022327	0.5660637154702419
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	2	4.3478260869565215	0.07423094707026374	P10632, Q7Z449	46	14	8197	25.456521739130434	0.9999991992740276	0.6140923803085456	0.580351040731153
