Contig68	75103	75105	Contig68	maker	gene	69154	82529	.	+	.	ID=OLUR_00000193;Name=OLUR_00000193;Alias=maker-Contig68-snap-gene-0.7;Note=Similar to ANKRD23: Ankyrin repeat domain-containing protein 23 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00180,CDD:cd00204,Coils:Coil,Gene3D:G3DSA:1.10.510.10,Gene3D:G3DSA:1.25.40.20,InterPro:IPR000719,InterPro:IPR002110,InterPro:IPR011009,InterPro:IPR020683,InterPro:IPR036770,Pfam:PF00069,Pfam:PF12796,ProSiteProfiles:PS50011,ProSiteProfiles:PS50088,ProSiteProfiles:PS50297,SMART:SM00220,SMART:SM00248,SUPERFAMILY:SSF48403,SUPERFAMILY:SSF56112;Ontology_term=GO:0004672,GO:0005515,GO:0005524,GO:0006468;
Contig75	44326	44328	Contig75	maker	gene	42670	78851	.	-	.	ID=OLUR_00000256;Name=OLUR_00000256;Alias=snap_masked-Contig75-processed-gene-0.4;Note=Similar to midn: Midnolin (Xenopus tropicalis OX%3D8364);Dbxref=InterPro:IPR029071,SUPERFAMILY:SSF54236;
Contig79	64813	64815	Contig79	maker	gene	63717	90501	.	+	.	ID=OLUR_00000108;Name=OLUR_00000108;Alias=maker-Contig79-snap-gene-0.11;Note=Similar to Trio: Triple functional domain protein (Mus musculus OX%3D10090);Dbxref=CDD:cd00160,Gene3D:G3DSA:1.20.900.10,Gene3D:G3DSA:2.30.29.30,InterPro:IPR000219,InterPro:IPR001331,InterPro:IPR001849,InterPro:IPR011993,InterPro:IPR035899,MobiDBLite:mobidb-lite,Pfam:PF00169,Pfam:PF00621,ProSitePatterns:PS00741,ProSiteProfiles:PS50003,ProSiteProfiles:PS50010,SMART:SM00233,SMART:SM00325,SUPERFAMILY:SSF48065,SUPERFAMILY:SSF50729;Ontology_term=GO:0005085,GO:0005089,GO:0035023,GO:0035556;
Contig79	90089	90091	Contig79	maker	gene	63717	90501	.	+	.	ID=OLUR_00000108;Name=OLUR_00000108;Alias=maker-Contig79-snap-gene-0.11;Note=Similar to Trio: Triple functional domain protein (Mus musculus OX%3D10090);Dbxref=CDD:cd00160,Gene3D:G3DSA:1.20.900.10,Gene3D:G3DSA:2.30.29.30,InterPro:IPR000219,InterPro:IPR001331,InterPro:IPR001849,InterPro:IPR011993,InterPro:IPR035899,MobiDBLite:mobidb-lite,Pfam:PF00169,Pfam:PF00621,ProSitePatterns:PS00741,ProSiteProfiles:PS50003,ProSiteProfiles:PS50010,SMART:SM00233,SMART:SM00325,SUPERFAMILY:SSF48065,SUPERFAMILY:SSF50729;Ontology_term=GO:0005085,GO:0005089,GO:0035023,GO:0035556;
Contig84	52041	52043	Contig84	maker	gene	30694	60840	.	+	.	ID=OLUR_00000090;Name=OLUR_00000090;Alias=snap_masked-Contig84-processed-gene-0.2;Note=Similar to Sall1: Sal-like protein 1 (Mus musculus OX%3D10090);Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;
Contig106	43895	43897	Contig106	maker	gene	43129	45237	.	+	.	ID=OLUR_00001792;Name=OLUR_00001792;Alias=snap_masked-Contig106-processed-gene-0.2;Note=Similar to trim71: E3 ubiquitin-protein ligase TRIM71 (Xenopus tropicalis OX%3D8364);Dbxref=CDD:cd00021,CDD:cd05819,Gene3D:G3DSA:2.120.10.30,Gene3D:G3DSA:3.30.40.10,Gene3D:G3DSA:3.30.40.200,InterPro:IPR000315,InterPro:IPR001258,InterPro:IPR001841,InterPro:IPR011042,InterPro:IPR013017,InterPro:IPR013083,InterPro:IPR017907,InterPro:IPR018957,Pfam:PF00097,Pfam:PF00643,Pfam:PF01436,ProSitePatterns:PS00518,ProSiteProfiles:PS50089,ProSiteProfiles:PS50119,ProSiteProfiles:PS51125,SMART:SM00184,SMART:SM00336,SUPERFAMILY:SSF101898,SUPERFAMILY:SSF57845,SUPERFAMILY:SSF57850;Ontology_term=GO:0005515,GO:0005622,GO:0008270,GO:0046872;
Contig106	43949	43951	Contig106	maker	gene	43129	45237	.	+	.	ID=OLUR_00001792;Name=OLUR_00001792;Alias=snap_masked-Contig106-processed-gene-0.2;Note=Similar to trim71: E3 ubiquitin-protein ligase TRIM71 (Xenopus tropicalis OX%3D8364);Dbxref=CDD:cd00021,CDD:cd05819,Gene3D:G3DSA:2.120.10.30,Gene3D:G3DSA:3.30.40.10,Gene3D:G3DSA:3.30.40.200,InterPro:IPR000315,InterPro:IPR001258,InterPro:IPR001841,InterPro:IPR011042,InterPro:IPR013017,InterPro:IPR013083,InterPro:IPR017907,InterPro:IPR018957,Pfam:PF00097,Pfam:PF00643,Pfam:PF01436,ProSitePatterns:PS00518,ProSiteProfiles:PS50089,ProSiteProfiles:PS50119,ProSiteProfiles:PS51125,SMART:SM00184,SMART:SM00336,SUPERFAMILY:SSF101898,SUPERFAMILY:SSF57845,SUPERFAMILY:SSF57850;Ontology_term=GO:0005515,GO:0005622,GO:0008270,GO:0046872;
Contig110	46592	46594	Contig110	maker	gene	3406	54208	.	+	.	ID=OLUR_00001419;Name=OLUR_00001419;Alias=snap_masked-Contig110-processed-gene-0.0;Note=Similar to PPP4R4: Serine/threonine-protein phosphatase 4 regulatory subunit 4 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:1.25.10.10,InterPro:IPR011989,InterPro:IPR016024,InterPro:IPR021133,ProSiteProfiles:PS50077,SUPERFAMILY:SSF48371;
Contig116	4388	4390	Contig116	maker	gene	3	7668	.	+	.	ID=OLUR_00001101;Name=OLUR_00001101;Alias=maker-Contig116-snap-gene-0.5;Note=Similar to tyw3: tRNA wybutosine-synthesizing protein 3 homolog (Xenopus laevis OX%3D8355);Dbxref=Gene3D:G3DSA:3.30.1960.10,InterPro:IPR003827,InterPro:IPR036602,Pfam:PF02676,SUPERFAMILY:SSF111278;
Contig117	36687	36689	Contig117	maker	gene	6541	73805	.	-	.	ID=OLUR_00000352;Name=OLUR_00000352;Alias=maker-Contig117-snap-gene-0.7;Note=Similar to TkR99D: Tachykinin-like peptides receptor 99D (Drosophila melanogaster OX%3D7227);Dbxref=Gene3D:G3DSA:1.20.1070.10,InterPro:IPR000276,InterPro:IPR017452,PRINTS:PR00237,Pfam:PF00001,ProSiteProfiles:PS50262,SUPERFAMILY:SSF81321;Ontology_term=GO:0004930,GO:0007186,GO:0016021;
Contig119	12223	12225	Contig119	maker	gene	12214	44065	.	-	.	ID=OLUR_00000632;Name=OLUR_00000632;Alias=maker-Contig119-snap-gene-0.3;Note=Similar to Nep1: Neprilysin-1 (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd08662,Coils:Coil,Gene3D:G3DSA:1.10.1380.10,Gene3D:G3DSA:3.40.390.10,InterPro:IPR000718,InterPro:IPR008753,InterPro:IPR018497,InterPro:IPR024079,PRINTS:PR00786,Pfam:PF01431,Pfam:PF05649,SUPERFAMILY:SSF55486;Ontology_term=GO:0004222,GO:0006508,GO:0008237;
Contig119	12243	12245	Contig119	maker	gene	12214	44065	.	-	.	ID=OLUR_00000632;Name=OLUR_00000632;Alias=maker-Contig119-snap-gene-0.3;Note=Similar to Nep1: Neprilysin-1 (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd08662,Coils:Coil,Gene3D:G3DSA:1.10.1380.10,Gene3D:G3DSA:3.40.390.10,InterPro:IPR000718,InterPro:IPR008753,InterPro:IPR018497,InterPro:IPR024079,PRINTS:PR00786,Pfam:PF01431,Pfam:PF05649,SUPERFAMILY:SSF55486;Ontology_term=GO:0004222,GO:0006508,GO:0008237;
Contig121	55635	55637	Contig121	maker	gene	34314	64637	.	+	.	ID=OLUR_00000734;Name=OLUR_00000734;Alias=snap_masked-Contig121-processed-gene-0.4;Note=Similar to TOP2B: DNA topoisomerase 2-beta (Gallus gallus OX%3D9031);Dbxref=CDD:cd00075,CDD:cd03365,CDD:cd03481,Coils:Coil,Gene3D:G3DSA:1.10.268.10,Gene3D:G3DSA:3.30.1360.40,Gene3D:G3DSA:3.30.1490.30,Gene3D:G3DSA:3.30.230.10,Gene3D:G3DSA:3.30.565.10,Gene3D:G3DSA:3.40.50.670,Gene3D:G3DSA:3.90.199.10,InterPro:IPR001154,InterPro:IPR001241,InterPro:IPR002205,InterPro:IPR003594,InterPro:IPR006171,InterPro:IPR013506,InterPro:IPR013757,InterPro:IPR013758,InterPro:IPR013759,InterPro:IPR013760,InterPro:IPR014721,InterPro:IPR018522,InterPro:IPR020568,InterPro:IPR031660,InterPro:IPR034157,InterPro:IPR036890,MobiDBLite:mobidb-lite,PRINTS:PR00418,PRINTS:PR01158,Pfam:PF00204,Pfam:PF00521,Pfam:PF01751,Pfam:PF02518,Pfam:PF16898,ProSitePatterns:PS00177,ProSiteProfiles:PS50880,SMART:SM00433,SMART:SM00434,SUPERFAMILY:SSF54211,SUPERFAMILY:SSF55874,SUPERFAMILY:SSF56719;Ontology_term=GO:0003677,GO:0003918,GO:0005524,GO:0006259,GO:0006265;
Contig131	8352	8354	Contig131	maker	gene	3230	9653	.	+	.	ID=OLUR_00003348;Name=OLUR_00003348;Alias=maker-Contig131-snap-gene-0.3;Note=Similar to cpsf2: Cleavage and polyadenylation specificity factor subunit 2 (Xenopus laevis OX%3D8355);Dbxref=InterPro:IPR011108,InterPro:IPR025069,InterPro:IPR036866,MobiDBLite:mobidb-lite,Pfam:PF07521,Pfam:PF13299,SUPERFAMILY:SSF56281;
Contig132	64481	64483	Contig132	maker	gene	34181	65230	.	+	.	ID=OLUR_00000728;Name=OLUR_00000728;Alias=maker-Contig132-snap-gene-0.13;Note=Similar to TDRD12: Putative ATP-dependent RNA helicase TDRD12 (Homo sapiens OX%3D9606);Dbxref=CDD:cd04508,Gene3D:G3DSA:2.30.30.140,Gene3D:G3DSA:2.40.50.90,Gene3D:G3DSA:3.40.50.300,InterPro:IPR000571,InterPro:IPR002999,InterPro:IPR011545,InterPro:IPR014001,InterPro:IPR027417,InterPro:IPR035437,Pfam:PF00270,Pfam:PF00567,ProSiteProfiles:PS50103,ProSiteProfiles:PS50304,ProSiteProfiles:PS51192,SMART:SM00333,SMART:SM00487,SUPERFAMILY:SSF52540,SUPERFAMILY:SSF63748;Ontology_term=GO:0003676,GO:0005524,GO:0046872;
Contig137	10722	10724	Contig137	maker	gene	1634	14912	.	+	.	ID=OLUR_00001908;Name=OLUR_00001908;Alias=maker-Contig137-snap-gene-0.3;Note=Similar to Efhd2: EF-hand domain-containing protein D2 (Rattus norvegicus OX%3D10116);Dbxref=CDD:cd00051,Coils:Coil,Gene3D:G3DSA:1.10.238.10,InterPro:IPR002048,InterPro:IPR011992,InterPro:IPR018247,MobiDBLite:mobidb-lite,Pfam:PF13499,ProSitePatterns:PS00018,ProSiteProfiles:PS50222,SMART:SM00054,SUPERFAMILY:SSF47473;Ontology_term=GO:0005509;
Contig144	8797	8799	Contig144	maker	gene	4756	9140	.	+	.	ID=OLUR_00001405;Name=OLUR_00001405;Alias=maker-Contig144-snap-gene-0.8;Note=Similar to Rab5if: Uncharacterized protein RAB5IF homolog (Mus musculus OX%3D10090);Dbxref=InterPro:IPR029008,Pfam:PF07019;
Contig144	8809	8811	Contig144	maker	gene	4756	9140	.	+	.	ID=OLUR_00001405;Name=OLUR_00001405;Alias=maker-Contig144-snap-gene-0.8;Note=Similar to Rab5if: Uncharacterized protein RAB5IF homolog (Mus musculus OX%3D10090);Dbxref=InterPro:IPR029008,Pfam:PF07019;
Contig144	8824	8826	Contig144	maker	gene	4756	9140	.	+	.	ID=OLUR_00001405;Name=OLUR_00001405;Alias=maker-Contig144-snap-gene-0.8;Note=Similar to Rab5if: Uncharacterized protein RAB5IF homolog (Mus musculus OX%3D10090);Dbxref=InterPro:IPR029008,Pfam:PF07019;
Contig144	8833	8835	Contig144	maker	gene	4756	9140	.	+	.	ID=OLUR_00001405;Name=OLUR_00001405;Alias=maker-Contig144-snap-gene-0.8;Note=Similar to Rab5if: Uncharacterized protein RAB5IF homolog (Mus musculus OX%3D10090);Dbxref=InterPro:IPR029008,Pfam:PF07019;
Contig144	9040	9042	Contig144	maker	gene	4756	9140	.	+	.	ID=OLUR_00001405;Name=OLUR_00001405;Alias=maker-Contig144-snap-gene-0.8;Note=Similar to Rab5if: Uncharacterized protein RAB5IF homolog (Mus musculus OX%3D10090);Dbxref=InterPro:IPR029008,Pfam:PF07019;
